ClientID,Nom,Prénom,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte,client_id,age_group,email_hash
92c94054-f969-4323-a580-e7ab98aa44ed,Client_583,Jerome,New Prestonfort,44253,Guyana,1965-10-11,60,M,American Express,10/33,3020.87,Particulier,2,929.87,2024-01-14,woman,Sport,1,464.94,51,1,44.37,Satisfait,False,Carte bancaire,Actif,583,51-60,ccefb0482f318bf5a4aafb05cd5985a85a479b82d0b4e8c5a73ccb2c49960991
47c2abc4-bf16-4cb9-b748-d13e79c86f81,Client_273,Mike,Myersview,4872,Aruba,1994-02-01,31,F,JCB 15 digit,02/30,3047.81,Particulier,2,231.58,2023-06-19,office,Maison,2,115.79,11,4,418.72,Satisfait,True,Carte bancaire,Actif,273,31-40,9becb9b30da96799597ed85921804638f990adff8613119d6a11d0d5ceb20952
49ed1b7f-4db8-408f-9f85-36dd4ff6b83d,Client_280,Shelly,Hollyhaven,32070,Northern Mariana Islands,1969-04-06,56,F,Diners Club / Carte Blanche,09/28,4125.35,Particulier,0,0.0,2023-04-30,across,Alimentation,9,0.0,64,5,338.08,Très satisfait,False,Paypal,Actif,280,51-60,dd7373239d507febbe910be83807030c666cf5624232f17b1ba69bce15bc15d9
c8e7ac75-b45c-4ff0-9e49-fc537564ffbe,Client_785,Jeffrey,Rachelton,59519,Guernsey,1997-04-19,28,M,JCB 16 digit,07/26,3691.39,Entreprise,0,0.0,2024-01-10,Mrs,Mode,4,0.0,43,4,568.33,Mécontent,False,Carte bancaire,Actif,785,18-30,ef765fee8b18b6b9b822f23df07f619fb54b04f4ff755d3e5066c92a7caf8165
de0071d5-e9af-4984-9ca5-76b6103ef706,Client_875,James,Kimberlyland,82177,Denmark,1984-10-06,41,M,Maestro,04/32,302.73,Particulier,13,3663.18,2024-07-04,item,Maison,5,281.78,40,0,0.0,Mécontent,False,Paypal,Actif,875,41-50,0008aae5bcf890d94886adbbf9cb68ed41f41e11958c15adc40ba7b961641b7c
813ce9df-6cb8-4bad-bfc0-489e7d994e83,Client_507,Danielle,Kevinborough,30557,Cocos (Keeling) Islands,1968-09-27,57,M,Diners Club / Carte Blanche,08/34,1076.3,Entreprise,17,1794.48,2024-04-25,man,Électronique,10,105.56,7,1,30.81,Très satisfait,True,Paypal,Inactif,507,51-60,b0594905d26efb075085eab9489ff8f8a24ea9a1f50d68f5ca192ae82e29fddd
19bbb13b-0dd4-4b5a-a909-593117a23326,Client_108,Darlene,Port Christian,31048,Saint Barthelemy,1947-11-12,78,M,Mastercard,11/26,1156.56,Particulier,8,1999.87,2024-11-05,yourself,Électronique,10,249.98,21,1,9.43,Satisfait,False,Paypal,Actif,108,60+,1cfcfd52872b146093e1d49b7156f174fba8272021b3db32715db6eb63624858
e840079e-41a5-467e-9eb1-84a98b897879,Client_911,Jonathan,Grosshaven,64864,Latvia,1958-08-21,67,F,American Express,04/33,1117.55,Particulier,5,2057.0,2023-11-30,color,Maison,1,411.4,13,1,140.28,Très satisfait,False,Virement,Inactif,911,60+,94da8ab9b05f3bc45c5cf796e00857aa56b8b56671c4010af7245f42c04a8f2c
1a0b0259-e661-43d6-af6a-775d9c9c97dd,Client_110,Jasmine,Pricemouth,38396,Sierra Leone,1959-02-23,66,F,JCB 16 digit,01/31,3567.92,Entreprise,7,1238.01,2023-05-29,focus,Mode,7,176.86,29,5,875.5,Très satisfait,False,Cryptomonnaie,Actif,110,60+,56331b665ceb89abf7303c8884c22019c34451a70722bc480ac41c36aca9fe1c
01cbc315-6821-47e3-9d85-39f153f45575,Client_8,Laura,Sarahberg,88284,Namibia,1994-01-16,31,F,Mastercard,06/32,3679.63,Particulier,1,146.03,2023-10-25,myself,Sport,2,146.03,6,3,214.18,Très satisfait,False,Paypal,Actif,8,31-40,9daea944e60d393edae29d32bb4696e673cd7a4301b2f03a6a8eea1a2e6270b2
26eba3e6-c355-472a-8983-82305b645be6,Client_155,Nathan,Port Christinestad,16069,Venezuela,1980-03-01,45,M,Maestro,03/27,1105.21,Particulier,16,5058.83,2024-09-28,one,Mode,4,316.18,99,1,38.81,Mécontent,True,Cryptomonnaie,Suspendu,155,41-50,4bbaa1c6a41d9f596bc1cf835d07e239ec98ddb236fe90960450b97160b38a68
fde42bbc-77d9-4b09-9deb-d4dfb1a6b192,Client_989,Troy,Brownstad,43700,Finland,1983-06-25,42,F,Diners Club / Carte Blanche,12/33,1419.23,Entreprise,11,4951.14,2024-02-26,ball,Sport,9,450.1,48,5,789.01,Très satisfait,True,Virement,Inactif,989,41-50,1de9e4df55127be3ed9ed8ce10b72e4989383f70b08efe8124dace94ae860d52
2040d5b7-ac64-471b-9280-b453ce2ed9fb,Client_136,Travis,East Edwin,54748,Christmas Island,1935-02-26,90,M,JCB 16 digit,09/28,2109.2,Particulier,5,544.22,2023-08-31,space,Mode,10,108.84,68,4,527.25,Très satisfait,True,Carte bancaire,Inactif,136,60+,adf17cebaedeab3f26f779bff38841d208a04fc83a20e87981c439b9a5deea64
819b6734-1c20-4f27-98f4-3fa3b416c2c8,Client_510,Victor,Daniellechester,90714,Norway,1964-12-21,61,F,VISA 16 digit,04/33,2667.35,Particulier,12,1250.07,2023-08-20,modern,Sport,1,104.17,56,4,40.14,Neutre,False,Paypal,Inactif,510,60+,dc2dc084b93c348a955a90a51684c5fb7d25de0d6c4a953908eb5225f2b47ad9
eaa922a6-72e3-4771-9bff-80403d372111,Client_922,Ronald,Rachelchester,64471,Gibraltar,1998-12-04,27,M,Diners Club / Carte Blanche,11/34,2357.7,Particulier,19,9466.02,2024-11-28,if,Mode,7,498.21,12,0,0.0,Très satisfait,True,Cryptomonnaie,Suspendu,922,18-30,4164fcd3a1da2cbc4550f828a34fdece9504648cb38460672a011531793fc833
07a6f3ff-bb3b-44de-a967-4b68624508cc,Client_33,Scott,North Tony,46830,Bosnia and Herzegovina,1957-06-24,68,F,Discover,03/26,1611.6,Particulier,3,79.85,2024-08-20,challenge,Mode,0,26.62,78,3,401.84,Mécontent,False,Carte bancaire,Inactif,33,60+,903abae366fa8bdb544eac9be80758952ae800cbfdab84382d8910a87f3a5b43
bbf4b73f-16fe-4f98-acef-d22f12d6fb0a,Client_737,Shelby,North Stacey,40455,Slovenia,1939-05-04,86,M,JCB 15 digit,05/33,3542.87,Entreprise,12,4624.67,2024-12-06,attorney,Mode,5,385.39,0,2,241.64,Très mécontent,False,Carte bancaire,Actif,737,60+,c31deaaf78466df9955e4ef7fc2d07f4d8135833807642c833ba4bce2f276549
b72f19eb-0dd4-4a10-bb5b-fbc4499bd45d,Client_719,Anne,Jackietown,20100,Israel,1984-02-20,41,M,VISA 16 digit,05/33,2316.78,Entreprise,1,461.66,2023-12-09,page,Sport,8,461.66,60,4,30.03,Neutre,False,Paypal,Inactif,719,41-50,59a6e118f01ea936be2102458d4cf50c8d90044095575f78bb77807604e8f42c
8f845e78-3a18-444d-81c6-9e5d20f6f5ec,Client_565,Jason,Lake Kelly,68927,Malaysia,1966-07-04,59,M,VISA 13 digit,01/31,1489.36,Particulier,18,7553.07,2023-06-07,under,Sport,6,419.62,58,5,648.3,Mécontent,True,Carte bancaire,Inactif,565,51-60,218c60785da2fdc0cc6f01a246db2070a480d800c50d5ac9dd0fd2f1ef69fc48
8b681083-4735-4e81-a728-cee0bd032bcb,Client_555,Cameron,East Jeffrey,93235,Rwanda,1961-07-07,64,F,VISA 13 digit,02/31,1270.42,Particulier,15,3503.8,2024-07-06,matter,Sport,8,233.59,70,2,176.69,Très mécontent,True,Cryptomonnaie,Suspendu,555,60+,3ecf087cbc34c0bea108fd7fb98c06994d588b7123934ce7d8a7a02ae4c9d166
a46a8813-9194-4c79-9632-b46e288a92bf,Client_641,Caleb,West Deborah,31890,Armenia,1963-03-11,62,M,VISA 16 digit,06/34,2525.69,Entreprise,15,1768.59,2023-09-04,other,Électronique,8,117.91,36,3,585.18,Satisfait,True,Paypal,Suspendu,641,60+,59d51ba55e6d87ab5657e0ff6ddc142f772752a0bbd759e48ceede15a4daea70
1e5acee4-a7e1-4a99-8a94-61a6bb6afc33,Client_125,John,Rodriguezport,15356,Sri Lanka,1962-01-12,63,F,VISA 13 digit,07/26,4806.47,Entreprise,20,6032.13,2023-02-13,small,Alimentation,0,301.61,84,2,399.6,Neutre,True,Cryptomonnaie,Suspendu,125,60+,3635dd9af958074ad8d122d36ebb83cde77229cde3c7b8cd0f7b96396494de2e
0d2de1c8-6402-4c8d-937f-b56fc24b1dc4,Client_59,David,West Lauratown,52198,Malawi,1994-01-13,31,F,VISA 16 digit,12/32,1051.08,Particulier,13,594.76,2024-11-21,view,Maison,0,45.75,69,0,0.0,Satisfait,True,Carte bancaire,Actif,59,31-40,a30c5cc819101199d9bcf551a41600ff825a81236a72add137553f758b46e174
273090b6-302e-418d-86d6-7cd5aafff148,Client_156,Jessica,Stephenmouth,83320,Bulgaria,1968-03-27,57,M,VISA 13 digit,05/26,1858.95,Particulier,4,1132.81,2024-05-21,later,Mode,8,283.2,6,5,804.41,Satisfait,True,Virement,Inactif,156,51-60,92d9e2efd768c16dc2719cdf0987ed2844a0d4acb2b1e0d4bedebd19ec4d3cd8
c90a4a7a-8e2c-4d12-94de-58c6739b87f2,Client_786,Ashley,East Tammy,45460,Dominica,1965-10-08,60,F,JCB 16 digit,11/26,4938.07,Entreprise,1,189.36,2024-03-01,add,Mode,2,189.36,82,5,74.45,Très satisfait,False,Virement,Inactif,786,51-60,f836d10e4b01ec1289377af7bba336ecbdddf0b956735955fb3520c7ce55d7f6
4af40f47-9b62-4c2a-a0e6-8d7279894d63,Client_283,Kyle,South Matthew,36641,Saint Martin,1947-03-03,78,F,VISA 13 digit,09/25,921.46,Particulier,11,3322.95,2024-12-01,before,Électronique,1,302.09,75,2,260.2,Très mécontent,True,Virement,Inactif,283,60+,f7bc300c1f9d08e07afe8d7a1b515419d9b5e7ff768f0a3a1221a5c4d20d28fe
3e4d4604-688b-48d4-9f38-3cb0bcd40182,Client_240,Patricia,West Kathleen,64883,Saint Helena,1996-11-29,29,M,Mastercard,03/27,3263.13,Particulier,9,347.48,2024-02-14,speech,Maison,0,38.61,52,5,332.71,Mécontent,False,Paypal,Suspendu,240,18-30,7042a61b08b808648fba73101a3e4d496d75f66f9d11847015d1b73e58b38872
6dd46ab2-a275-45b7-99c8-1608dc46d12f,Client_429,Jamie,Andrewview,11800,Norway,1961-03-22,64,M,Discover,02/29,2178.22,Particulier,18,6874.19,2024-12-09,plant,Sport,0,381.9,7,1,138.59,Satisfait,True,Virement,Inactif,429,60+,bf92cf8f638ed9cf63af281227152df6f7927f9c142a1ecaf82b4eab3198397f
07eb91c0-7796-46fc-95dd-056670c2031d,Client_35,John,South Joshuamouth,27756,American Samoa,1987-11-28,38,F,American Express,01/33,2204.3,Entreprise,10,1725.3,2024-06-27,professional,Alimentation,0,172.53,61,4,97.56,Très satisfait,False,Paypal,Inactif,35,31-40,fdb9a4bfb0749622c0070473c5fc6ee5963b764010047b41059630938464e995
f78ccd10-7c2e-45d5-bd57-93d396b799d6,Client_962,Robert,Kimberlytown,59316,Pakistan,1934-12-06,91,M,VISA 16 digit,12/31,1929.19,Particulier,16,2046.68,2024-05-13,hair,Maison,8,127.92,70,4,540.4,Neutre,True,Virement,Suspendu,962,60+,11c893e3e9be5f009e00c3005d026ae3e4f6da0f227a6dc2b3463e299cda8b6d
ed67a664-bb57-484c-9597-cded1e666028,Client_931,Jennifer,Keithland,97102,Zambia,1945-10-14,80,M,VISA 13 digit,12/32,4513.01,Particulier,4,1289.6,2024-01-09,inside,Électronique,4,322.4,12,1,50.97,Satisfait,True,Cryptomonnaie,Suspendu,931,60+,dee5e1558bd407d8cddd51932c8fc437cc007cd38d5490f855d89cdcda91f675
40b5556f-a2f9-4c24-b57d-3bff1a08f989,Client_248,Nicole,Kathleenport,55276,Panama,2004-02-29,21,F,VISA 16 digit,12/25,4012.75,Entreprise,18,1259.29,2024-04-10,sport,Alimentation,2,69.96,25,5,257.98,Très satisfait,True,Paypal,Suspendu,248,18-30,607509d19b22abf51a18c8adfe10dfc3467434d92563588cb488ed4d16f23a4b
1bd1296c-e577-4d6a-bd8c-f3c3c0a6dfe4,Client_113,Lawrence,New Dominique,96995,Saint Barthelemy,1948-02-07,77,M,VISA 16 digit,01/26,3960.09,Particulier,11,3190.9,2024-12-18,TV,Mode,2,290.08,32,3,470.16,Mécontent,True,Carte bancaire,Suspendu,113,60+,c72b6de793b10d5bb1bbf8e957852838c3eae8dcbf2f4c6cc6ddbdca8d28c920
21be3ca9-d49f-4c99-aac7-5ba73d7c50b5,Client_145,Alec,Susanfurt,68822,Ireland,1935-04-18,90,M,VISA 16 digit,11/25,4679.85,Entreprise,0,0.0,2023-11-05,call,Sport,1,0.0,62,3,500.92,Satisfait,False,Paypal,Inactif,145,60+,b4e41c84eb25454041fe1481b779d2cc491b12fd22297c77f43853b1d90829f4
4fe3a5ef-969a-4263-a79e-5d51b942c90a,Client_305,Adam,Williamsside,43510,Iraq,1983-02-18,42,M,Discover,01/35,3794.13,Particulier,9,2037.68,2023-07-07,point,Maison,9,226.41,2,0,0.0,Très satisfait,False,Paypal,Suspendu,305,41-50,3dd797b4b750d3778920eda4e103c9af734a73b1c3435b9c30f0f172374ba0c8
d65b8ab6-f70f-456a-a4de-07679bbf220c,Client_850,Daniel,South John,50791,Yemen,1940-04-08,85,M,Mastercard,10/33,3212.47,Particulier,6,1078.89,2024-05-26,central,Maison,2,179.82,62,0,0.0,Satisfait,True,Cryptomonnaie,Inactif,850,60+,a5bb65e8a64b0b2be334b4c709e449aedfc36ebd2b9096cdaf8b23d191d380b3
69c44ee8-10aa-4b23-92e1-03d75510f1fc,Client_407,Eric,Cruzstad,22284,Swaziland,2000-04-09,25,M,JCB 15 digit,12/25,2188.28,Particulier,12,728.62,2023-03-23,yes,Alimentation,1,60.72,28,2,208.21,Mécontent,True,Cryptomonnaie,Actif,407,18-30,b096efe09e63371ab1819423bb5d033fe403b9bfc248695a2b7f6277a7a9d6f2
a64463d0-1938-4186-890c-374d80fe8a33,Client_648,Margaret,Anaville,53557,Kazakhstan,1961-04-30,64,M,VISA 16 digit,01/28,3322.86,Entreprise,5,2049.43,2023-06-10,reach,Alimentation,9,409.89,4,4,607.3,Très satisfait,True,Cryptomonnaie,Suspendu,648,60+,ddc8e40c6c7ebedabb14d5851ba0f3428e6a954adef2ab553a12c183dba8941f
410d3214-970a-4469-b0d3-54dfff00c012,Client_251,Adam,Jonesside,58383,Honduras,1980-11-08,45,F,VISA 13 digit,05/32,184.25,Entreprise,4,1791.0,2024-11-08,story,Sport,6,447.75,0,3,308.71,Très mécontent,True,Paypal,Actif,251,41-50,6fe7c8811c77e7a9ae4a71035ff65f141fa20e379f478dfe32352c26ad342eb7
71334fd3-290d-4595-84c4-ecee2b335f70,Client_447,Taylor,Portermouth,61507,Guam,1934-11-07,91,F,VISA 16 digit,06/30,4310.76,Entreprise,8,1886.43,2025-01-14,five,Alimentation,7,235.8,40,1,131.61,Mécontent,True,Carte bancaire,Inactif,447,60+,4877f5eebf59dee511f81351244a9ff5934e901a6808b2569465b26b6f480778
3e36a17f-d072-4a99-b29b-272bfde10a33,Client_239,Chloe,Crawfordport,90264,Italy,1967-07-17,58,F,Diners Club / Carte Blanche,11/30,2164.4,Entreprise,6,1623.0,2024-03-08,wrong,Sport,5,270.5,97,3,487.13,Satisfait,False,Paypal,Actif,239,51-60,65158bf9807d48436f264e6d14630cf83bbafb60918ada077bd47d672781e093
6ef59729-d0bf-45a5-b8d1-05c8f7f495d7,Client_437,William,Schmidtside,3722,Isle of Man,1980-01-28,45,M,JCB 15 digit,06/34,3633.74,Particulier,7,1543.25,2023-02-15,yard,Mode,0,220.46,5,4,441.04,Très mécontent,False,Virement,Actif,437,41-50,2b3195d19d99f2adcdca2a8e8c7a5d8d519bcfc4e3057724fa80785c549d37ae
a9cca457-ebc9-421a-a26d-ac5569b1c296,Client_660,Kelsey,Oliviachester,3447,Saint Kitts and Nevis,1968-12-06,57,F,JCB 16 digit,06/25,4003.89,Particulier,13,1493.34,2023-06-02,maintain,Alimentation,0,114.87,62,0,0.0,Neutre,False,Cryptomonnaie,Suspendu,660,51-60,18b3a855a080638212d9bf47efbdc6b22d04caefb63f51d19c2cb5e83fc5c1f0
0961c44b-6da2-4cf5-a162-684fbc608034,Client_42,Michael,North Amberport,53210,Croatia,1986-02-15,39,M,VISA 13 digit,07/34,3234.77,Particulier,0,0.0,2023-11-19,capital,Sport,5,0.0,60,3,343.72,Satisfait,True,Cryptomonnaie,Inactif,42,31-40,1b81beae733b5b0df8033b43101161f899499e701166b7f5c72097923d98ddc7
b9347385-013c-4e5f-b3da-35544db631c1,Client_727,Andrea,Port Bryanport,4226,Burkina Faso,1993-10-25,32,F,American Express,07/30,4808.82,Entreprise,17,3407.04,2024-03-25,suffer,Alimentation,2,200.41,66,2,393.35,Très mécontent,False,Cryptomonnaie,Actif,727,31-40,b8b699ee5d15a9f8365fec9c648d819abbb1a9d153f51bcdadd0cbd83c6817ac
5d9d56a2-fa07-4cf9-b5b7-49ffa241b977,Client_361,Joshua,Skinnerburgh,89240,United Kingdom,1953-01-25,72,M,VISA 16 digit,01/26,834.28,Entreprise,14,2467.53,2024-11-14,their,Alimentation,1,176.25,71,1,21.8,Très mécontent,True,Virement,Suspendu,361,60+,13f2e1013bdbb774a1a0e12938f3c960b0116095c3b8401348f03a74bfbc538c
10ca8f6f-c076-4eee-be87-6fa22ad4996c,Client_71,Amber,West David,72923,Thailand,1989-12-05,36,F,Maestro,07/31,116.22,Particulier,7,413.29,2023-11-23,worker,Alimentation,3,59.04,31,2,72.8,Satisfait,True,Paypal,Inactif,71,31-40,044e263f5f9782390cad062b70bf86c5b421100a41f85bdbc62006a556a01167
1194a160-cfcb-4de4-ac3c-f92e66c23e21,Client_74,Victoria,Alexandriamouth,19192,United Kingdom,2005-12-27,20,M,Diners Club / Carte Blanche,08/27,3847.6,Entreprise,11,423.87,2024-10-11,increase,Maison,0,38.53,43,2,388.8,Neutre,False,Paypal,Actif,74,18-30,c0378d9819a6978ae2b20989a545a73d822b20273fe8687602fcd38d624bb5b9
3d787170-923c-4db8-8f37-34fae33e61a7,Client_234,Lisa,South Christophershire,86743,American Samoa,1984-05-04,41,F,Diners Club / Carte Blanche,01/27,1850.24,Particulier,5,2299.91,2024-07-30,response,Mode,4,459.98,4,1,195.64,Très mécontent,True,Virement,Actif,234,41-50,032f95aa7206117bf728d8d1ef466222a81feffe7f3149bf1487f5160d1e4f90
ede7253d-f417-4a56-9cfd-040dbb358f10,Client_932,Donald,Jessicaville,32667,Liberia,1993-01-24,32,M,JCB 15 digit,12/28,2835.53,Particulier,14,5002.83,2024-08-02,carry,Sport,8,357.34,94,2,218.43,Satisfait,False,Cryptomonnaie,Actif,932,31-40,f7097f534fb890b089abc900ef5e9aa79b05658c6f543c3e088d81cfa6b9c8bc
a8e61b37-7198-4525-9d0a-125d0e634879,Client_656,Gregory,Foleyshire,51613,Maldives,1952-05-05,73,F,Mastercard,05/29,954.83,Entreprise,16,7801.67,2023-12-30,involve,Maison,3,487.6,71,5,803.87,Mécontent,False,Cryptomonnaie,Inactif,656,60+,ec08071f926daf91c60000e812ad6e4950d63a1fe6a57ec6c7884249e58846f8
797a4310-1f24-46b1-b8ca-d989c49544f4,Client_479,Jorge,Edwardport,78687,Palau,1958-07-03,67,M,Maestro,08/34,3370.45,Entreprise,17,3441.44,2025-01-09,just,Maison,2,202.44,18,5,930.79,Mécontent,False,Virement,Inactif,479,60+,cead65d9ae27ab2d111466beffc810a7ca70c040122efbebed465dc3da09f3ce
76f2613a-7261-4d3e-9dd6-4e233c5d7288,Client_469,William,Port David,48748,Equatorial Guinea,1948-07-29,77,M,American Express,09/32,1539.59,Particulier,7,702.09,2024-06-03,nor,Électronique,3,100.3,67,2,269.26,Neutre,True,Paypal,Actif,469,60+,14509ae195eeeb9d447bd8d22abb529aeb795adb681098139d68ad4274daf1b2
9b3b5caa-6ed3-49b1-b790-dd320925746d,Client_611,Timothy,South Kylestad,33464,Palestinian Territory,2006-12-17,19,F,VISA 16 digit,02/35,3728.7,Entreprise,11,3221.54,2023-06-14,run,Maison,3,292.87,52,3,364.17,Neutre,False,Paypal,Actif,611,18-30,b25a7af85164ea882f8c217c1dd265c461a5ac69d48ac81769bfb34efe67138c
ba7360f3-17fa-4f24-9c4f-ebc79e7646cb,Client_732,Brittney,Lake Haileyborough,923,Australia,1975-02-09,50,F,VISA 13 digit,07/32,2392.07,Entreprise,3,84.37,2024-06-19,executive,Mode,2,28.12,91,3,520.11,Très mécontent,False,Cryptomonnaie,Actif,732,41-50,70c69ac94ea7d37b0393170bc4e4f9a3153b18dd70379ae27a8c100f4286bc73
6cd75592-0fb0-4a1f-822c-bfa44f050491,Client_424,Shannon,Kylehaven,55586,Portugal,1986-08-14,39,F,JCB 15 digit,05/30,3317.23,Entreprise,17,4622.19,2024-08-17,personal,Alimentation,1,271.89,58,1,196.12,Très satisfait,False,Cryptomonnaie,Actif,424,31-40,d8ee91b0c5a89e117d9e38c0d83f5a4c7e5802ddca50559434f65fc7f90d5d63
bc1810d7-9582-4a55-9385-68ca3d03e8b5,Client_738,Charles,Port Laura,29278,Gabon,1936-05-19,89,M,Maestro,09/28,915.48,Particulier,10,1211.85,2023-09-30,son,Maison,8,121.18,6,4,389.14,Très satisfait,True,Virement,Suspendu,738,60+,46e1ce0566d4dfbf91a7e611f5414d0bb87607ca7b1d208a4d66e4bd1550d373
debe73a3-8aff-4484-bb08-de0221b56aee,Client_878,Garrett,Munozport,70263,South Georgia and the South Sandwich Islands,1982-05-21,43,M,VISA 19 digit,09/27,1520.04,Particulier,8,3892.72,2023-03-24,argue,Alimentation,6,486.59,63,4,80.72,Très mécontent,True,Cryptomonnaie,Suspendu,878,41-50,1e41137c4d38bf40e82d34d96034c72159ec16684e45e4b137c9196f225a45d3
82e6f515-8b31-481a-b0f5-bf270282398f,Client_519,Kenneth,East Nicole,79202,Bahamas,1939-08-10,86,F,VISA 16 digit,10/32,3524.02,Particulier,17,1015.77,2023-05-28,car,Alimentation,2,59.75,72,3,57.92,Neutre,False,Virement,Actif,519,60+,cb31fbfd49918271b7017c22f33b7ee6d5a957e0666da54126fb8d6210d5fd74
6e8f7be6-1e80-4002-8e27-9072174e5d9a,Client_434,John,Jacobville,53297,Equatorial Guinea,1949-06-14,76,M,VISA 19 digit,10/27,4574.72,Entreprise,18,5876.64,2023-12-31,glass,Maison,6,326.48,95,5,401.25,Satisfait,False,Paypal,Inactif,434,60+,7c0ae5464be89992986a06ffbee8cc18c3ff136988e5d0cef196acd8da8729dd
58d41f85-45dc-4b07-8ea0-6b989eb2f0e7,Client_343,Michael,North Sandy,41453,Germany,1947-05-30,78,M,Maestro,02/33,3971.88,Entreprise,4,489.61,2024-08-03,gas,Alimentation,5,122.4,11,3,499.78,Très mécontent,True,Cryptomonnaie,Inactif,343,60+,79948b79f656157bf0f2f600a5bd1d0ad3eeff24ffe8bbf2229ecee385194d4e
016c384b-f575-4874-9f5d-cdee8249ced8,Client_6,Kevin,Carneyshire,92582,Ukraine,1982-10-08,43,M,VISA 16 digit,03/34,1305.3,Entreprise,5,285.33,2024-01-28,which,Mode,1,57.07,33,4,205.97,Neutre,True,Cryptomonnaie,Inactif,6,41-50,194156a5faeeacc9b572afc8d84c1ae7ea33bfdf2ed8616eedde4d883d8da4eb
69d79518-5cc3-424f-a483-9a2f05227fa8,Client_408,Jennifer,East Faith,12306,Guadeloupe,1973-03-08,52,F,VISA 16 digit,08/33,3010.12,Particulier,9,784.17,2024-09-28,generation,Électronique,3,87.13,22,5,595.02,Satisfait,False,Cryptomonnaie,Actif,408,51-60,4aaaa692afcd465fb99f3f3abc13fe7f8408adb66e00e28d1d910c06d3d9acd4
d179f483-d0f3-4622-9d6a-5eac4bb5882d,Client_834,Michael,Johnsonfurt,92424,Colombia,1941-07-07,84,F,American Express,03/31,4786.95,Particulier,17,7761.83,2024-06-25,garden,Maison,0,456.58,15,0,0.0,Neutre,True,Paypal,Actif,834,60+,313d410ccaab89cff7b9912c961046cb0e834b8bdf4ffda9706634b66b3632ca
fd4fc9ca-a43f-4e83-8868-a855e5848a6b,Client_985,Dustin,South Donald,90047,Eritrea,1942-07-28,83,M,Diners Club / Carte Blanche,07/25,2050.94,Particulier,14,4778.27,2024-01-10,us,Maison,3,341.31,81,2,346.38,Très mécontent,False,Paypal,Suspendu,985,60+,4a0a70f3842872ac6830262f1adef36ca18c24503f5e35dc91b795c3897fdcee
77ea33a3-835d-40da-811e-14b076d1ff5b,Client_472,George,Lake Kyle,23889,Fiji,1990-07-17,35,F,JCB 16 digit,05/25,4412.36,Entreprise,8,2034.37,2024-01-07,why,Maison,6,254.3,52,3,160.56,Satisfait,False,Virement,Actif,472,31-40,e9e785e657aade0ddf0b1eebdbc239ddf56511399868ee37088ce783d4d3a0ba
653994c9-a982-4c75-a39f-fdc2402d02e9,Client_390,Nicholas,Martinstad,92305,Ireland,1984-12-14,41,F,Mastercard,03/30,2496.2,Particulier,16,700.06,2024-10-12,consumer,Mode,5,43.75,26,3,485.73,Satisfait,True,Virement,Actif,390,41-50,53e97ca2cc4b9fd22ff9ad9b3481f496af0d610c9d3726d58b6171414d1e2f74
20b48cd8-4ea8-4260-983d-5bc6a529ea74,Client_140,Bryan,Michaelview,83555,San Marino,1943-07-04,82,M,Mastercard,05/30,2956.61,Particulier,4,115.69,2024-02-16,last,Électronique,4,28.92,87,1,180.11,Satisfait,True,Cryptomonnaie,Actif,140,60+,a9864d7363931abf2c0320abc6088a251a12b61cd2e5efbd94b48727664d297d
ea784699-b243-4db3-9c92-7bbe0d673dd3,Client_921,John,Cooperbury,50967,Falkland Islands (Malvinas),1971-01-23,54,F,JCB 15 digit,08/30,3223.36,Particulier,3,571.77,2024-02-07,above,Sport,7,190.59,8,5,284.79,Mécontent,True,Carte bancaire,Inactif,921,51-60,774e8a170604436deb7ee4cf6b6b277b3f08f231ef59467ace8dba1ec27f74c6
28bab72c-9ea5-4fd8-a816-0a48e028b3ad,Client_159,Sarah,Ruizshire,40505,Greece,1958-10-20,67,F,JCB 16 digit,09/25,3872.49,Particulier,20,3458.0,2023-08-25,energy,Électronique,2,172.9,18,5,830.83,Mécontent,False,Carte bancaire,Suspendu,159,60+,d1550e328bc779ec2aecd082a67fce610e67fc5730b1812ce9d3be71691a5977
75706bec-d778-4e2f-b387-5840a74d6860,Client_461,Aaron,East Stevenberg,14639,Austria,1977-03-23,48,F,JCB 15 digit,12/29,4684.8,Particulier,11,2308.55,2024-12-15,blood,Sport,3,209.87,88,4,525.92,Mécontent,True,Cryptomonnaie,Inactif,461,41-50,663d0843cb244b22a919e00b13901c0d13b651eec594892e573175e873dfe65a
97516d6e-95d8-48b5-9e3b-d41378a568cc,Client_598,Matthew,Port Anthonystad,70031,Peru,1941-06-14,84,M,Maestro,09/33,1514.48,Particulier,6,2741.63,2024-12-24,age,Sport,7,456.94,90,0,0.0,Mécontent,True,Virement,Suspendu,598,60+,915a9ef709d4d3af4543634e083c0875310dfd900e1308a864db7a98cfc6fb29
